ANO4,TRIMESTRE,AGLOMERADO_NOMBRE,CH04,CH06,NIVEL_ED,PP04B_COD,PP04D_COD,P21,P21_REAL_IMPUTADO
2020,4,Mar del Plata,1,42,2,4904.0,34323.0,-9.0,896072.5638842619
2020,4,Neuquen-Plottier,1,43,3,600.0,70313.0,-9.0,2127922.4679337614
2020,4,Mar del Plata,1,61,2,4000.0,72113.0,-9.0,577983.6807142156
2020,4,Mar del Plata,1,44,6,8401.0,11311.0,-9.0,1425433.0405369324
2020,4,Mar del Plata,2,43,6,8401.0,11333.0,-9.0,1210416.3068072428
2020,4,Mar del Plata,1,61,4,9200.0,10332.0,-9.0,1502975.1552564248
2020,4,Neuquen-Plottier,2,43,4,8600.0,10313.0,-9.0,1118258.456320405
2020,4,Neuquen-Plottier,2,22,4,6900.0,10333.0,-9.0,833357.8406420856
2020,4,Mar del Plata,1,30,4,4803.0,30333.0,-9.0,986108.5020036527
2020,4,Neuquen-Plottier,2,22,4,4803.0,30133.0,-9.0,763441.907530827
2020,4,Neuquen-Plottier,1,29,4,4503.0,30313.0,-9.0,1058965.4184538245
2020,4,Neuquen-Plottier,2,41,2,9700.0,55314.0,-9.0,298002.85343524435
2020,4,Mar del Plata,1,34,3,5601.0,53313.0,-9.0,712356.6960502227
2020,4,Mar del Plata,2,45,6,4805.0,5002.0,-9.0,1225767.4534141684
2020,4,Mar del Plata,1,45,6,8501.0,41332.0,-9.0,1063897.2067278905
2020,4,Neuquen-Plottier,1,57,5,4805.0,6001.0,-9.0,2880308.8990018675
2020,4,Neuquen-Plottier,1,30,3,4000.0,72113.0,-9.0,594361.4622164185
2020,4,Mar del Plata,1,50,6,8600.0,40311.0,-9.0,1902566.8046310972
2020,4,Mar del Plata,1,56,5,4807.0,6001.0,-9.0,2065775.1274949373
2020,4,Mar del Plata,1,49,6,6900.0,11131.0,-9.0,1610984.4698496498
2020,4,Mar del Plata,2,46,6,8401.0,11331.0,-9.0,1761980.3266483513
2020,4,Mar del Plata,2,35,4,4807.0,30333.0,-9.0,742331.8817607539
2020,4,Mar del Plata,2,44,2,4803.0,30113.0,-9.0,368702.23824600445
2020,4,Mar del Plata,1,49,2,4803.0,30113.0,-9.0,486274.1328989701
2020,4,Mar del Plata,2,58,3,9700.0,55314.0,-9.0,267992.1799945635
2020,4,Mar del Plata,1,23,4,4803.0,5002.0,-9.0,1110099.5243804434
2020,4,Mar del Plata,1,29,6,4803.0,32332.0,-9.0,955115.8855384019
2020,4,Neuquen-Plottier,2,72,3,4811.0,30313.0,-9.0,303546.06941946474
2020,4,Neuquen-Plottier,1,29,5,3300.0,80333.0,-9.0,1256780.7932611017
2020,4,Neuquen-Plottier,2,43,5,9700.0,55314.0,-9.0,338437.57401360135
2020,4,Neuquen-Plottier,1,30,2,4000.0,72113.0,-9.0,591265.7924248148
2020,4,Neuquen-Plottier,2,32,4,8401.0,10333.0,-9.0,1219245.507511947
2020,4,Mar del Plata,1,47,2,1001.0,80313.0,-9.0,711734.242321316
2020,4,Mar del Plata,2,49,5,6500.0,10333.0,-9.0,1064062.8214546363
2020,4,Mar del Plata,2,25,5,4811.0,30333.0,-9.0,245241.142565646
2020,4,Mar del Plata,2,57,6,8501.0,3001.0,-9.0,1618900.1758809548
2020,4,Mar del Plata,1,55,2,5201.0,36314.0,-9.0,626935.043541893
2020,4,Mar del Plata,1,22,3,4803.0,30314.0,-9.0,597669.6688331129
2020,4,Mar del Plata,1,32,2,4803.0,30313.0,-9.0,709657.4399222216
2020,4,Mar del Plata,1,39,2,4000.0,72314.0,-9.0,521003.50752760813
2020,4,Mar del Plata,1,50,4,4803.0,30314.0,-9.0,822862.2994377023
2020,4,Mar del Plata,1,48,3,9100.0,10332.0,-9.0,601924.3331102127
2020,4,Mar del Plata,2,47,5,4803.0,30332.0,-9.0,956154.2002794037
2020,4,Mar del Plata,1,23,5,7900.0,30332.0,-9.0,1082247.3429221818
2020,4,Mar del Plata,2,52,2,9602.0,57113.0,-9.0,321820.73736493156
2020,4,Mar del Plata,1,74,6,300.0,6001.0,-9.0,4851713.851581119
2020,4,Mar del Plata,2,54,6,8501.0,41332.0,-9.0,881441.0797558022
2020,4,Mar del Plata,1,52,5,4502.0,34123.0,-9.0,610896.9324257283
2020,4,Mar del Plata,1,39,6,9302.0,44312.0,-9.0,1107035.4356612877
2020,4,Mar del Plata,2,37,6,4807.0,5002.0,-9.0,1046929.7668726958
2020,4,Mar del Plata,1,35,2,4000.0,72113.0,-9.0,490249.7832882024
2020,4,Mar del Plata,1,43,5,1009.0,90312.0,-9.0,826306.611755935
2020,4,Mar del Plata,2,50,5,1001.0,7001.0,-9.0,1343257.4021389333
2020,4,Mar del Plata,1,51,2,1001.0,72313.0,-9.0,758239.4895021771
2020,4,Mar del Plata,1,20,4,4000.0,72314.0,-9.0,535460.9446117225
2020,4,Mar del Plata,1,42,3,4000.0,72314.0,-9.0,533775.1167814404
2020,4,Mar del Plata,1,46,6,8600.0,40111.0,-9.0,1146702.4887129725
2020,4,Mar del Plata,1,42,4,4502.0,82113.0,-9.0,622870.5837917733
2020,4,Mar del Plata,1,20,5,5300.0,35314.0,-9.0,945542.3960614864
2020,4,Mar del Plata,2,59,6,8509.0,41332.0,-9.0,728231.9046940234
2020,4,Mar del Plata,2,39,4,8509.0,5002.0,-9.0,806603.0243661328
2020,4,Mar del Plata,1,38,6,8401.0,11331.0,-9.0,2140214.8153161993
2020,4,Mar del Plata,2,34,6,6900.0,11131.0,-9.0,1146533.2793050325
2020,4,Mar del Plata,1,50,6,4000.0,30131.0,-9.0,1106025.089000533
2020,4,Mar del Plata,2,43,6,6500.0,20312.0,-9.0,1122331.863095877
2020,4,Mar del Plata,1,30,4,2500.0,10333.0,-9.0,1089551.0255816604
2020,4,Mar del Plata,1,40,2,4000.0,72314.0,-9.0,524312.9404262521
2020,4,Mar del Plata,2,50,6,8501.0,3001.0,-9.0,1548711.6454624764
2020,4,Mar del Plata,2,22,5,4903.0,34333.0,-9.0,885879.8408027055
2020,4,Mar del Plata,1,60,2,4000.0,72113.0,-9.0,574335.4812128264
2020,4,Neuquen-Plottier,2,54,2,4803.0,30113.0,-9.0,488978.83252711274
2020,4,Mar del Plata,2,65,2,9602.0,57113.0,-9.0,349432.34970196575
2020,4,Mar del Plata,2,51,6,8600.0,40131.0,-9.0,859161.7398923638
2020,4,Mar del Plata,2,56,6,8600.0,10313.0,-9.0,1154274.6020910526
2020,4,Neuquen-Plottier,2,33,6,8501.0,41331.0,-9.0,873735.1996443071
2020,4,Neuquen-Plottier,2,60,6,8501.0,11331.0,-9.0,2114797.335845278
2020,4,Neuquen-Plottier,1,55,4,4000.0,72112.0,-9.0,1028769.9074607107
2020,4,Neuquen-Plottier,1,26,5,8600.0,40332.0,-9.0,1312094.0443400014
2020,4,Neuquen-Plottier,1,41,3,9302.0,56314.0,-9.0,724273.3312067343
2020,4,Mar del Plata,1,38,4,4904.0,34323.0,-9.0,1012696.420343498
2020,4,Mar del Plata,2,50,6,8401.0,41331.0,-9.0,885849.503088628
2020,4,Neuquen-Plottier,2,32,5,5601.0,30314.0,-9.0,638925.5954541382
2020,4,Neuquen-Plottier,2,68,1,8501.0,56314.0,-9.0,800425.5472183834
2021,4,Neuquen-Plottier,1,25,6,8600.0,40311.0,-9.0,1954761.4700887057
2021,4,Neuquen-Plottier,1,55,4,4808.0,20313.0,-9.0,1166920.2670903346
2021,4,Neuquen-Plottier,2,54,5,4808.0,30313.0,-9.0,851110.7779115996
2021,4,Neuquen-Plottier,2,28,6,3502.0,10333.0,-9.0,1336045.2486380558
2021,4,Neuquen-Plottier,2,31,4,8401.0,10313.0,-9.0,1070956.5273787843
2021,4,Neuquen-Plottier,1,30,3,4805.0,72313.0,-9.0,906960.5159837842
2021,4,Neuquen-Plottier,1,46,2,2500.0,80113.0,-9.0,575371.4999263508
2021,4,Neuquen-Plottier,1,28,2,4805.0,30333.0,-9.0,1048725.2746725534
2021,4,Mar del Plata,1,37,1,5601.0,53314.0,-9.0,504195.7715814305
2021,4,Mar del Plata,2,32,3,9700.0,55314.0,-9.0,219791.58278402023
2021,4,Mar del Plata,1,30,3,4000.0,72314.0,-9.0,478350.5434432797
2021,4,Neuquen-Plottier,2,47,3,8401.0,53313.0,-9.0,937404.7526281397
2021,4,Neuquen-Plottier,1,58,1,1.0,60314.0,-9.0,971749.3303486133
2021,4,Neuquen-Plottier,2,21,3,4808.0,20333.0,-9.0,802123.1767567691
2021,4,Neuquen-Plottier,2,59,2,4803.0,53113.0,-9.0,412092.09005050274
2021,4,Mar del Plata,1,69,3,4503.0,30133.0,-9.0,932641.2437091917
2021,4,Mar del Plata,2,39,5,2309.0,80113.0,-9.0,264855.83947690774
2021,4,Neuquen-Plottier,1,35,4,8401.0,53314.0,-9.0,1063190.6659726808
2021,4,Neuquen-Plottier,2,53,4,4805.0,30113.0,-9.0,564850.6783460248
2021,4,Neuquen-Plottier,1,61,6,4805.0,30113.0,-9.0,898507.4730461008
2021,4,Neuquen-Plottier,1,64,1,4502.0,82113.0,-9.0,646302.3703450141
2021,4,Neuquen-Plottier,2,21,3,4807.0,31123.0,-9.0,439001.2277743584
2021,4,Neuquen-Plottier,2,27,6,8401.0,10333.0,-9.0,1351641.3648188743
2021,4,Neuquen-Plottier,2,38,5,4807.0,30202.0,-9.0,1263306.1753169037
2021,4,Neuquen-Plottier,1,38,6,8401.0,10333.0,-9.0,1851682.1712583527
2021,4,Mar del Plata,1,39,6,1009.0,6001.0,-9.0,2022031.7497915172
2021,4,Neuquen-Plottier,2,65,5,8401.0,10333.0,-9.0,1405556.85178541
2021,4,Neuquen-Plottier,1,31,6,4901.0,34323.0,-9.0,1747467.3732537648
2021,4,Mar del Plata,2,26,6,4804.0,30314.0,-9.0,595987.7844744417
2021,4,Mar del Plata,2,77,2,9503.0,82123.0,-9.0,202944.60193259575
2021,4,Mar del Plata,2,50,6,4810.0,30113.0,-9.0,297614.9339735786
2021,4,Neuquen-Plottier,1,38,5,600.0,44201.0,-9.0,2959186.995168565
2021,4,Mar del Plata,1,63,3,4502.0,5002.0,-9.0,1082513.1238486792
2021,4,Mar del Plata,1,54,2,4000.0,72113.0,-9.0,534629.8106590968
2021,4,Neuquen-Plottier,1,36,4,600.0,90313.0,-9.0,2591511.263328701
2021,4,Mar del Plata,2,33,6,8509.0,40132.0,-9.0,556750.734245235
2021,4,Mar del Plata,1,41,6,9503.0,92132.0,-9.0,656507.1357566589
2021,4,Mar del Plata,2,31,5,8401.0,48313.0,-9.0,894389.5249479357
2021,4,Neuquen-Plottier,1,23,2,4000.0,72113.0,-9.0,546915.6469308325
2021,4,Mar del Plata,2,40,6,8501.0,41332.0,-9.0,779976.2442353683
2021,4,Mar del Plata,1,70,4,8401.0,10333.0,-9.0,1539275.4423357532
2021,4,Mar del Plata,2,60,6,8600.0,40201.0,-9.0,1643548.2962623127
2021,4,Mar del Plata,1,26,5,4804.0,30333.0,-9.0,846796.1123330975
2021,4,Mar del Plata,1,38,3,5601.0,80323.0,-9.0,791291.131251051
2021,4,Mar del Plata,2,38,4,9602.0,57113.0,-9.0,330094.2251257431
2021,4,Mar del Plata,1,69,4,9503.0,82112.0,-9.0,507156.80628361995
2021,4,Mar del Plata,2,24,5,9301.0,10333.0,-9.0,541660.2654393774
2021,4,Neuquen-Plottier,1,35,4,8501.0,56313.0,-9.0,1447303.6988099732
2021,4,Mar del Plata,1,27,3,5601.0,53314.0,-9.0,547261.1174489197
2021,4,Mar del Plata,2,26,3,5500.0,53313.0,-9.0,594862.2138667493
2021,4,Mar del Plata,1,42,5,6200.0,81132.0,-9.0,956828.1518855764
2021,4,Neuquen-Plottier,1,67,6,8600.0,40311.0,-9.0,2550297.27889471
2021,4,Mar del Plata,1,65,6,7500.0,61111.0,-9.0,1471379.1883634434
2021,4,Mar del Plata,1,63,6,6500.0,31133.0,-9.0,1462002.739301263
2021,4,Mar del Plata,2,59,4,9503.0,80123.0,-9.0,269439.2509985585
2021,4,Mar del Plata,2,28,4,6900.0,20333.0,-9.0,680179.0581009416
2021,4,Mar del Plata,1,28,4,4904.0,34123.0,-9.0,547904.7630036849
2021,4,Mar del Plata,1,29,4,3200.0,80113.0,-9.0,346076.07679443806
2021,4,Mar del Plata,1,33,6,5100.0,34323.0,-9.0,1226935.2508740441
2021,4,Mar del Plata,1,43,3,2500.0,72113.0,-9.0,556232.2346464631
2021,4,Mar del Plata,2,16,3,1400.0,80323.0,-9.0,369029.12812599965
2021,4,Mar del Plata,2,51,3,1400.0,80323.0,-9.0,460583.29065040604
2021,4,Neuquen-Plottier,1,39,5,600.0,92202.0,-9.0,2476290.2868220494
2021,4,Mar del Plata,2,21,4,9700.0,55314.0,-9.0,236390.3567947605
2021,4,Neuquen-Plottier,1,61,3,4502.0,82113.0,-9.0,733298.2502016112
2021,4,Mar del Plata,1,58,2,4903.0,34323.0,-9.0,1012469.1010309393
2021,4,Mar del Plata,1,57,2,1009.0,53202.0,-9.0,1175117.03022228
2021,4,Mar del Plata,1,24,4,4807.0,30333.0,-9.0,855444.2998169935
2021,4,Mar del Plata,1,33,4,4000.0,72113.0,-9.0,542550.8708477272
2021,4,Mar del Plata,1,63,4,4000.0,72113.0,-9.0,656052.1283167204
2021,4,Neuquen-Plottier,2,54,4,5500.0,56314.0,-9.0,965763.2760499587
2021,4,Neuquen-Plottier,1,28,4,4901.0,34323.0,-9.0,1448860.0278994588
2021,4,Neuquen-Plottier,2,23,6,7900.0,30332.0,-9.0,1247048.2298276045
2021,4,Neuquen-Plottier,1,27,5,4805.0,30313.0,-9.0,962565.092003421
2021,4,Mar del Plata,2,57,1,8101.0,56314.0,-9.0,473904.15273373545
2021,4,Mar del Plata,1,62,2,9302.0,56314.0,-9.0,639227.1821671594
2021,4,Mar del Plata,2,21,5,5601.0,53314.0,-9.0,459970.1749759044
2021,4,Mar del Plata,2,53,6,8401.0,10333.0,-9.0,1280102.2164419522
2021,4,Mar del Plata,2,24,5,8401.0,10333.0,-9.0,870936.1516605912
2021,4,Neuquen-Plottier,2,54,2,9700.0,55314.0,-9.0,312864.7297829439
2021,4,Mar del Plata,1,56,4,4903.0,34123.0,-9.0,690805.4039486244
2021,4,Mar del Plata,2,46,4,4807.0,31313.0,-9.0,352082.58407389116
2021,4,Mar del Plata,2,66,2,9602.0,57113.0,-9.0,340016.61464175856
2021,4,Mar del Plata,1,55,4,8401.0,10333.0,-9.0,1399804.5433204423
2021,4,Mar del Plata,2,44,6,8401.0,48332.0,-9.0,1374460.316642259
2021,4,Mar del Plata,1,36,4,4000.0,72113.0,-9.0,552955.5905721207
2021,4,Mar del Plata,1,50,6,6900.0,11131.0,-9.0,1567575.2005958154
2021,4,Mar del Plata,2,47,6,8401.0,11331.0,-9.0,1714502.352868399
2021,4,Mar del Plata,2,56,2,9700.0,55314.0,-9.0,254531.4636210318
2021,4,Mar del Plata,2,55,2,4803.0,30113.0,-9.0,382218.8479138739
2021,4,Mar del Plata,2,45,2,9700.0,55314.0,-9.0,237406.3061184652
2021,4,Mar del Plata,1,20,4,1003.0,80313.0,-9.0,933232.6661907072
2021,4,Mar del Plata,1,51,3,3600.0,72113.0,-9.0,761729.2244459728
2021,4,Mar del Plata,1,39,2,4000.0,72314.0,-9.0,503764.7184503519
2021,4,Mar del Plata,2,30,5,4803.0,30113.0,-9.0,365866.0860117853
2021,4,Mar del Plata,2,51,2,1001.0,80314.0,-9.0,515156.26594171947
2021,4,Neuquen-Plottier,1,52,2,600.0,70313.0,-9.0,2166827.693492499
2021,4,Neuquen-Plottier,1,43,4,4807.0,36333.0,-9.0,1262791.4630957444
2021,4,Mar del Plata,1,27,5,9301.0,51332.0,-9.0,574072.4439803723
2021,4,Neuquen-Plottier,1,22,2,4803.0,30113.0,-9.0,493327.3169854274
2021,4,Mar del Plata,2,38,5,8600.0,10333.0,-9.0,890519.8957583437
2021,4,Mar del Plata,2,53,5,8401.0,10333.0,-9.0,1046488.0475481536
2021,4,Neuquen-Plottier,1,22,3,4000.0,72323.0,-9.0,1012246.7649305654
2021,4,Neuquen-Plottier,1,33,4,5300.0,30333.0,-9.0,1270240.4492929704
2021,4,Neuquen-Plottier,1,43,4,600.0,70202.0,-9.0,2921539.403940143
2021,4,Mar del Plata,1,33,3,4000.0,72314.0,-9.0,487524.06725822086
2021,4,Mar del Plata,2,43,4,9602.0,57113.0,-9.0,340712.1130001954
2021,4,Neuquen-Plottier,2,43,5,600.0,10333.0,-9.0,1852265.246943197
2021,4,Neuquen-Plottier,1,42,4,600.0,70313.0,-9.0,2357549.9085900756
2021,4,Mar del Plata,2,21,5,9700.0,57314.0,-9.0,251897.2478534757
2021,4,Mar del Plata,1,43,3,4000.0,72313.0,-9.0,719875.5070179418
2021,4,Mar del Plata,1,41,3,1001.0,80313.0,-9.0,665998.5347700367
2021,4,Mar del Plata,1,26,4,1001.0,36314.0,-9.0,570927.2949292181
2021,4,Mar del Plata,1,27,3,4000.0,72313.0,-9.0,650516.8135898696
2021,4,Mar del Plata,1,41,5,9200.0,52313.0,-9.0,1159635.8167970558
2021,4,Mar del Plata,1,35,4,4807.0,82312.0,-9.0,850637.0595403499
2021,4,Mar del Plata,2,32,5,5601.0,53314.0,-9.0,493149.83992134547
2021,4,Mar del Plata,2,44,6,6900.0,20331.0,-9.0,1134638.2840475673
2021,4,Mar del Plata,1,43,6,300.0,6001.0,-9.0,3855089.511992535
2021,4,Mar del Plata,1,59,4,4805.0,30333.0,-9.0,1188311.6911146261
2021,4,Mar del Plata,2,55,4,8600.0,10333.0,-9.0,1025108.7683388091
2021,4,Mar del Plata,1,47,4,9200.0,20332.0,-9.0,1432743.9365946993
2021,4,Mar del Plata,2,41,4,8200.0,32333.0,-9.0,719109.5973955155
2021,4,Mar del Plata,1,48,6,6900.0,11131.0,-9.0,1547848.766086003
2021,4,Mar del Plata,1,27,6,9301.0,51312.0,-9.0,467611.8940667395
2021,4,Mar del Plata,1,45,3,4904.0,34323.0,-9.0,887662.6741356557
2021,4,Mar del Plata,1,43,2,4806.0,82313.0,-9.0,1015684.9451562195
2021,4,Mar del Plata,1,47,6,6100.0,35202.0,-9.0,1944994.0315962047
2021,4,Neuquen-Plottier,1,65,5,4807.0,72113.0,-9.0,790041.0386078615
2021,4,Mar del Plata,1,63,6,8600.0,40311.0,-9.0,1997450.8376788157
2021,4,Mar del Plata,2,62,6,6900.0,11131.0,-9.0,1323645.8153809097
2021,4,Mar del Plata,1,45,3,4000.0,72113.0,-9.0,507658.5380104601
2021,4,Neuquen-Plottier,2,43,3,8401.0,10333.0,-9.0,1096123.6933913648
2021,4,Neuquen-Plottier,2,57,3,9700.0,55314.0,-9.0,320534.13319455506
2021,4,Neuquen-Plottier,1,31,3,4000.0,72113.0,-9.0,578345.9156792981
2021,4,Neuquen-Plottier,1,19,3,3100.0,80313.0,-9.0,831047.8425704088
2021,4,Neuquen-Plottier,1,29,3,4000.0,72314.0,-9.0,591713.3024555459
2021,4,Neuquen-Plottier,1,50,6,8600.0,40312.0,-9.0,1790798.5238744072
2021,4,Neuquen-Plottier,2,48,6,8501.0,41312.0,-9.0,1039287.4341083908
2021,4,Neuquen-Plottier,2,18,3,4810.0,33113.0,-9.0,200216.94194234876
2021,4,Neuquen-Plottier,1,23,3,9301.0,51312.0,-9.0,415910.65058477764
2021,4,Neuquen-Plottier,1,28,4,8600.0,56314.0,-9.0,1085509.9851906218
2021,4,Neuquen-Plottier,1,60,2,9503.0,80113.0,-9.0,395530.95204072836
2021,4,Neuquen-Plottier,1,27,5,4803.0,35323.0,-9.0,1155716.5919620832
2021,4,Mar del Plata,1,44,2,4000.0,72113.0,-9.0,501826.8294181712
2021,4,Mar del Plata,2,25,5,5601.0,6001.0,-9.0,1272703.3995720944
2021,4,Mar del Plata,1,25,3,1600.0,80313.0,-9.0,643348.3290662178
2021,4,Mar del Plata,1,62,2,3502.0,36314.0,-9.0,785808.038315529
2021,4,Neuquen-Plottier,1,60,2,4000.0,72113.0,-9.0,691301.8809059572
2021,4,Mar del Plata,1,65,4,5500.0,54333.0,-9.0,1199000.3725296864
2021,4,Mar del Plata,2,67,4,8509.0,41112.0,-9.0,315650.2816109055
2021,4,Mar del Plata,1,44,5,6800.0,10332.0,-9.0,1008662.2108270287
2021,4,Mar del Plata,2,44,4,7400.0,5002.0,-9.0,808872.4564297701
2021,4,Mar del Plata,2,42,6,8600.0,40131.0,-9.0,784716.2834989979
2021,4,Neuquen-Plottier,1,24,4,4000.0,72314.0,-9.0,661042.8456161052
2021,4,Neuquen-Plottier,1,19,4,4000.0,72314.0,-9.0,640442.2313521906
2021,4,Neuquen-Plottier,1,35,7,8401.0,47313.0,-9.0,925813.518533678
2021,4,Neuquen-Plottier,1,39,2,4000.0,72314.0,-9.0,627108.5741592387
2021,4,Neuquen-Plottier,2,39,6,8401.0,10333.0,-9.0,1458346.1777923729
2021,4,Neuquen-Plottier,2,56,6,8401.0,10333.0,-9.0,1624087.517962918
2021,4,Neuquen-Plottier,1,24,4,4807.0,20333.0,-9.0,1136474.7423799315
2021,4,Mar del Plata,2,24,4,4811.0,30113.0,-9.0,123438.78564879605
2021,4,Mar del Plata,1,29,3,8102.0,58314.0,-9.0,385380.1496449732
2021,4,Mar del Plata,2,39,2,4803.0,30113.0,-9.0,345392.75835193443
2021,4,Mar del Plata,1,44,2,4803.0,31113.0,-9.0,638319.9930884457
2021,4,Mar del Plata,1,24,3,4803.0,31113.0,-9.0,565337.4386100946
2021,4,Mar del Plata,1,40,2,4000.0,72314.0,-9.0,506964.6499447235
2021,4,Mar del Plata,1,61,6,4000.0,5002.0,-9.0,1525052.270760633
2021,4,Neuquen-Plottier,2,54,3,8401.0,10333.0,-9.0,1175191.9001232232
2021,4,Neuquen-Plottier,1,30,4,600.0,70332.0,-9.0,2637521.434657255
2021,4,Neuquen-Plottier,1,25,4,4503.0,36203.0,-9.0,1735404.0589426185
2021,4,Neuquen-Plottier,1,49,4,2500.0,80313.0,-9.0,1146661.9085387124
2021,4,Neuquen-Plottier,1,56,4,6500.0,5002.0,-9.0,1972449.2446320616
2021,4,Neuquen-Plottier,2,58,4,9301.0,10333.0,-9.0,864404.6435004654
2021,4,Neuquen-Plottier,1,60,5,4000.0,6001.0,-9.0,2582919.552935664
2021,4,Mar del Plata,1,31,4,6200.0,81132.0,-9.0,922491.21981414
2021,4,Mar del Plata,1,46,5,6800.0,43332.0,-9.0,842905.080459016
2021,4,Mar del Plata,1,54,6,6100.0,72332.0,-9.0,1598790.5240409083
2021,4,Mar del Plata,2,52,6,8501.0,41333.0,-9.0,927675.2157877844
2021,4,Mar del Plata,2,49,2,9700.0,57314.0,-9.0,268202.7062256307
2021,4,Mar del Plata,1,55,4,4803.0,30113.0,-9.0,566113.6913528783
2021,4,Mar del Plata,2,46,6,6900.0,11132.0,-9.0,795458.8000962574
2021,4,Mar del Plata,1,30,4,1009.0,80323.0,-9.0,806864.1437518294
2021,4,Mar del Plata,2,40,4,8101.0,56314.0,-9.0,567419.5899505648
2021,4,Mar del Plata,1,32,3,4000.0,72314.0,-9.0,484446.84359528223
2021,4,Mar del Plata,2,48,6,9609.0,40112.0,-9.0,564849.733831045
2021,4,Neuquen-Plottier,2,39,6,8501.0,41312.0,-9.0,981716.9991085593
2021,4,Mar del Plata,2,22,3,5500.0,56314.0,-9.0,549401.7391526203
2021,4,Mar del Plata,2,25,3,4804.0,30314.0,-9.0,433996.9213653767
2021,4,Mar del Plata,1,45,6,8401.0,10333.0,-9.0,1554894.6190333613
2021,4,Mar del Plata,2,44,6,8401.0,11333.0,-9.0,1177800.6681373485
2021,4,Mar del Plata,2,40,5,4804.0,30314.0,-9.0,532385.224402869
2021,4,Mar del Plata,1,40,3,4903.0,34323.0,-9.0,908136.0928468708
2021,4,Neuquen-Plottier,1,50,4,3501.0,80323.0,-9.0,1485299.4529350258
2021,4,Neuquen-Plottier,1,51,5,600.0,5001.0,-9.0,4200730.793476772
2021,4,Neuquen-Plottier,1,24,6,600.0,10333.0,-9.0,2566969.1096582385
2021,4,Neuquen-Plottier,1,52,6,900.0,70332.0,-9.0,3443834.291188031
2021,4,Neuquen-Plottier,2,20,4,4803.0,53313.0,-9.0,766959.8662067722
2021,4,Neuquen-Plottier,2,47,6,9609.0,58113.0,-9.0,396155.3432121768
2021,4,Neuquen-Plottier,1,32,4,8501.0,56314.0,-9.0,1049854.0810573217
2021,4,Neuquen-Plottier,2,52,3,8600.0,56314.0,-9.0,857646.7758476171
2021,4,Mar del Plata,2,23,6,8600.0,40312.0,-9.0,948916.2739754242
2021,4,Mar del Plata,1,61,6,8401.0,2001.0,-9.0,4692093.379477899
2021,4,Mar del Plata,1,71,2,4803.0,30112.0,-9.0,989216.3368692432
2021,4,Mar del Plata,2,48,3,5500.0,56314.0,-9.0,647721.3253545663
2021,4,Mar del Plata,2,31,6,8509.0,41332.0,-9.0,589737.5456778948
2021,4,Mar del Plata,1,21,4,4803.0,34314.0,-9.0,916100.9562859631
2021,4,Mar del Plata,1,39,5,1300.0,31333.0,-9.0,598124.9194762531
2021,4,Mar del Plata,1,30,4,4808.0,30314.0,-9.0,692388.6210318974
2021,4,Mar del Plata,1,52,2,4808.0,30113.0,-9.0,473317.2173760468
2021,4,Mar del Plata,2,48,2,4808.0,30113.0,-9.0,361157.6662703406
2021,4,Mar del Plata,2,64,4,8600.0,10333.0,-9.0,1085223.8094035923
2021,4,Mar del Plata,1,66,5,9503.0,80113.0,-9.0,370103.6366927371
2021,4,Mar del Plata,1,42,4,8401.0,44312.0,-9.0,1437913.119173278
2021,4,Mar del Plata,2,40,6,9402.0,20331.0,-9.0,1639078.8277169338
2021,4,Mar del Plata,1,42,6,600.0,71201.0,-9.0,2061518.674270376
2021,4,Mar del Plata,2,55,4,5601.0,53313.0,-9.0,709978.6802115462
2021,4,Mar del Plata,2,26,4,9609.0,57113.0,-9.0,356008.968977615
2021,4,Mar del Plata,1,27,3,4000.0,72314.0,-9.0,469349.6337510754
2021,4,Neuquen-Plottier,2,43,6,8600.0,40312.0,-9.0,1340730.4554607072
2021,4,Mar del Plata,1,61,2,9601.0,56123.0,-9.0,671062.4831183341
2021,4,Mar del Plata,2,58,4,9601.0,56123.0,-9.0,597300.9931430457
2021,4,Mar del Plata,1,51,4,3300.0,82113.0,-9.0,735566.7877597493
2021,4,Mar del Plata,1,25,2,3300.0,92313.0,-9.0,903517.9016068756
2021,4,Mar del Plata,1,30,4,2202.0,80314.0,-9.0,678773.0773715884
2021,4,Mar del Plata,2,36,4,5601.0,53314.0,-9.0,522824.7458265775
2021,4,Mar del Plata,1,34,4,4803.0,30313.0,-9.0,805511.1058870382
2021,4,Mar del Plata,1,66,3,4903.0,34123.0,-9.0,638244.5237278461
2021,4,Mar del Plata,1,44,3,4000.0,5002.0,-9.0,1003541.0642842761
2021,4,Mar del Plata,1,20,3,4000.0,72314.0,-9.0,449000.65761515487
2021,4,Neuquen-Plottier,2,53,5,6500.0,30333.0,-9.0,1245191.253042227
2021,4,Neuquen-Plottier,1,57,3,9503.0,5002.0,-9.0,946927.3395328934
2021,4,Neuquen-Plottier,1,38,4,7400.0,80132.0,-9.0,984916.325144464
2021,4,Neuquen-Plottier,1,50,3,600.0,80333.0,-9.0,2149758.029185351
2021,4,Neuquen-Plottier,1,60,3,4903.0,34123.0,-9.0,764896.2135136063
2021,4,Mar del Plata,2,29,6,8501.0,41332.0,-9.0,727498.5825711961
2021,4,Neuquen-Plottier,2,55,2,9700.0,55314.0,-9.0,314852.0577272076
2021,4,Neuquen-Plottier,1,29,2,4000.0,72113.0,-9.0,568093.6373762966
2021,4,Neuquen-Plottier,2,24,4,4808.0,20333.0,-9.0,942668.0272449045
